%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1761396943351994592,18700,1761396943351379329,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.01789979077875614,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943372162367,18701,1761396943371334913,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.020412040874361992,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943392223980,18702,1761396943391331122,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.020412040874361992,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943411874495,18703,1761396943411334697,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.022296229377388954,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943431917749,18704,1761396943431383072,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.022296229377388954,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943452057103,18705,1761396943451336803,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.02606460638344288,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943472183069,18706,1761396943471401386,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.029832983389496803,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943491827454,18707,1761396943491336334,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.029832983389496803,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943512129138,18708,1761396943511335462,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.034229423850774765,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943532284121,18709,1761396943531380658,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.034229423850774765,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943552314445,18710,1761396943551331335,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.036741673946380615,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943572185920,18711,1761396943571381645,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.036741673946380615,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943592293906,18712,1761396943591329689,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.041766177862882614,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943611893006,18713,1761396943611374652,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.041766177862882614,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943632157762,18714,1761396943631384703,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.0474187433719635,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943652275399,18715,1761396943651323174,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.053699370473623276,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943671966336,18716,1761396943671358836,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.053699370473623276,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943692159090,18717,1761396943691336403,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.0574677474796772,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943712342394,18718,1761396943711362514,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.0574677474796772,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943732106454,18719,1761396943731373496,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.06437643617391586,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943752399764,18720,1761396943751386032,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.06437643617391586,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943771978988,18721,1761396943771320868,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.0725412517786026,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943791975062,18722,1761396943791339545,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.0725412517786026,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943812389235,18723,1761396943811390895,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.08070606738328934,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943831893772,18724,1761396943831386255,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.08949895203113556,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943852339176,18725,1761396943851335970,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.08949895203113556,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943872002365,18726,1761396943871320793,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.09389539062976837,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943892049538,18727,1761396943891386523,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.09389539062976837,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943912243587,18728,1761396943911379308,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.10394439101219177,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943931887025,18729,1761396943931381513,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.10394439101219177,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943952175739,18730,1761396943951322096,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.11399339884519577,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943972145827,18731,1761396943971333471,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.11399339884519577,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396943991956865,18732,1761396943991382810,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.12404240667819977,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944012326208,18733,1761396944011354672,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.12906689941883087,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944031985971,18734,1761396944031399390,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.12906689941883087,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944052236386,18735,1761396944051337095,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.14100010693073273,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944072195981,18736,1761396944071383887,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.14100010693073273,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944092281305,18737,1761396944091379146,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.1529332995414734,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944112285725,18738,1761396944111321237,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.1529332995414734,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944132320076,18739,1761396944131382255,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.16549454629421234,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944151861072,18740,1761396944151339485,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.16549454629421234,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944172204519,18741,1761396944171384139,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.1724032461643219,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944191916706,18742,1761396944191386943,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.18559256196022034,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944212029439,18743,1761396944211326996,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.18559256196022034,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944232042761,18744,1761396944231383936,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.19878187775611877,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944252742645,18745,1761396944251794391,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.19878187775611877,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944271917838,18746,1761396944271385270,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.213227316737175,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944291918535,18747,1761396944291383288,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.213227316737175,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944312093553,18748,1761396944311353669,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.22830082476139069,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944332243127,18749,1761396944331330524,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.22830082476139069,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944352339338,18750,1761396944351419713,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.23583757877349854,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944372291314,18751,1761396944371326842,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2515391409397125,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944392183905,18752,1761396944391320266,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2515391409397125,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944411864290,18753,1761396944411328615,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2678687870502472,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944432251720,18754,1761396944431383661,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2678687870502472,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944452251926,18755,1761396944451320152,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.28419843316078186,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944471905805,18756,1761396944471382237,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.28419843316078186,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944492443090,18757,1761396944491383543,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2923632264137268,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944511848725,18758,1761396944511338126,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.2923632264137268,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944531927635,18759,1761396944531381029,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.30994898080825806,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944552178558,18760,1761396944551395559,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.32816281914711,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944571880950,18761,1761396944571320093,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.32816281914711,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944591943376,18762,1761396944591382549,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.3470047116279602,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944612026963,18763,1761396944611389372,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.3470047116279602,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944632195887,18764,1761396944631379965,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.35579758882522583,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944652192246,18765,1761396944651341139,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.35579758882522583,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944672101271,18766,1761396944671379990,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.37526753544807434,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944691842974,18767,1761396944691328539,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.37526753544807434,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944711847376,18768,1761396944711375720,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.39536553621292114,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944731947232,18769,1761396944731377478,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4160916209220886,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944752235867,18770,1761396944751323361,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4160916209220886,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944772201562,18771,1761396944771324587,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4368176758289337,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944792232220,18772,1761396944791340050,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4368176758289337,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944812047540,18773,1761396944811383383,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4474947452545166,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944832253437,18774,1761396944831383487,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4474947452545166,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944852118561,18775,1761396944851328469,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4688488841056824,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944872370526,18776,1761396944871379992,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4688488841056824,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944892355472,18777,1761396944891333039,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.4914591312408447,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944912154657,18778,1761396944911376127,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5134413242340088,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944931948019,18779,1761396944931382405,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5134413242340088,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944951859600,18780,1761396944951306929,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5253745317459106,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944971979948,18781,1761396944971371372,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5253745317459106,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396944991934179,18782,1761396944991386165,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5492409467697144,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945012149458,18783,1761396945011382834,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5492409467697144,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945032323764,18784,1761396945031386355,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5737353563308716,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945051944585,18785,1761396945051331166,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5737353563308716,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945072094322,18786,1761396945071385396,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.5976017713546753,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945092118108,18787,1761396945091382877,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.6101630330085754,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945111865259,18788,1761396945111332548,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.6101630330085754,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945132309671,18789,1761396945131374306,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.635913610458374,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396945151862799,18790,1761396945151328758,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.5378037691116333,-0.6396039724349976,-0.635913610458374,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
